id_transaction,trans_timestamp,amt,is_fraud,id_customer,id_geolocation,id_merchant,id_category
9ddde73fb2810740288fb2564129d0da,1661088600,68.8,0,803-62-6445,628,51509,2
e28498c7a53ca8b3a275c0db8c5e9e5a,1660107306,103.3,0,803-62-6445,628,549262,2
313caa84443f554ea540b19166f133d7,1628417804,5.38,0,803-62-6445,628,3023845,12
d63a2d697b6915de33602cf1427fc34f,1672033426,75.67,0,351-63-2908,628,258428,7
ec0b8271168a44e6142f51b9916a746e,1650438300,3.43,0,064-86-4072,630,1421673,1
197fd59c59cce1166dea3fb00ee83d29,1586893825,183.66,0,064-86-4072,630,920072,4
3d5cc304f9f9f49c8e3b9fb579019e10,1656935643,131.68,0,064-86-4072,630,3127846,2
f1cf2158ce803fad856a0327c4ad2646,1659515792,104.45,0,064-86-4072,630,1110184,2
91b577e075f396686b523b5ba344780a,1615670611,152.53,0,064-86-4072,630,2865436,10
92b6109992ae400cd484babd7b2e15eb,1624071558,5.64,0,064-86-4072,630,2571595,12
92f2440b4439fc29b3bdc51aad8c5b28,1663854089,94.95,0,064-86-4072,630,3470317,6
56eb97b240e74736ff7b7ce3639923dd,1597871293,107.16,0,064-86-4072,630,2240416,5
6ef4f00a55e6bcd2b833065f311a8076,1659944438,16.72,0,064-86-4072,630,3457235,2
335128088617e53c3f21c502c43c6d08,1671934501,85.79,0,589-50-9629,631,2334496,6
94d00090503d4f9f4b22868e230c21f1,1616793923,51.97,0,564-92-4845,631,3074024,9
114ae59148d8515f404f900d59271efc,1638937336,30.64,0,589-50-9629,631,3597447,13
1b5058c5408daae8220ee503dcad260f,1603375060,1.52,0,589-50-9629,631,3586302,5
5f6c5dc87a63ba201683b43c20daa417,1596763948,78.83,0,589-50-9629,631,484923,4
2ae1eeef68966f5673ab78c2e1db1ac3,1653804890,85.18,0,589-50-9629,631,3762825,1
5e58811682e71a3d1d1294f315526a08,1579971570,1.18,0,126-88-8034,631,1269060,3
4b24718c8fbca33a32b37797fdc6c201,1647835614,85.15,0,589-50-9629,631,1151968,1
9f0cbf69aca128a9316963d9c494afd2,1621770121,1.49,0,589-50-9629,631,1261024,10
012b9ddd51ef9e3224a124b1387a0fb4,1615473484,85.14,0,126-88-8034,631,951292,10
9c92e71d3a615fe126279607cda02ada,1657336144,4.08,0,126-88-8034,631,682930,2
0824d5f95304af9b2521943afd6a4f75,1591923338,76.33,0,589-50-9629,631,1346709,3
4ef8c0aa0ad9ebc7278b322cbe1c345a,1665830168,24.5,0,589-50-9629,631,941124,6
e5f4ba9be58ebc621e88d77f38f6a588,1647852260,31.92,0,589-50-9629,631,3063759,1
fc3b176c5a1c0edff8a952139aab8dfa,1598910904,33.43,0,877-56-4291,632,3123251,5
b77ba150e002c110176b74d574b04621,1659675747,3.79,0,877-56-4291,632,208356,2
e240d70d9e2cea9a37f3311f8ef86b00,1671795667,11.08,0,877-56-4291,632,2975150,6
e45f37304eecf0ef1c28d67d97bedfa7,1644238296,2.71,0,877-56-4291,632,3235866,13
9970e49999c6ae078040fe0a0900894e,1615393208,71.95,0,877-56-4291,632,108316,9
7bdef4750e79d44baf7504feff1d47ed,1667706434,8.38,0,877-56-4291,632,1244204,6
fb4705943392cfd535667a48b3471801,1638873125,59.46,0,877-56-4291,632,2254594,13
30b57b89692847cc011a5ad15be3d34b,1631763264,1.51,0,877-56-4291,632,353792,12
35a24f6d87f008b8ca1be8947449175b,1635246454,9.87,0,877-56-4291,632,2991175,12
ba8ff3edd37ee6d1ece80a7b980e22be,1640395726,91.01,0,877-56-4291,632,707009,13
2049885d3182000b4aa634fe4e34f6c9,1602444358,5.63,0,877-56-4291,632,2517032,5
1b26016ea76740933e253bd856b5af0e,1624868745,23.64,0,508-34-1879,633,3325139,10
8b100ba273e3ff37737ad0b36eec7447,1641096094,39.94,0,508-34-1879,633,3159337,13
0a3fe6a7f484ccb6052ee1f11b26d7e9,1660986211,9.42,0,508-34-1879,633,293049,2
6f7129de7053a9ae908cd309c146d366,1667647733,64.18,0,448-14-5577,634,2276523,7
3a62ceac48b6f147ff449f8c3feed2a8,1619202368,3.37,0,448-14-5577,634,2707217,10
3aceb11f5a8bffdc1372ce00c6810626,1596301824,70.02,0,448-14-5577,634,111413,5
5c03791cd87919ac482ade923c944ab6,1631053566,21.49,0,448-14-5577,634,1310233,13
5f957481d4754421bbdbf1b374bd0444,1593825139,12.97,0,448-14-5577,634,3613908,4
8739cd0ff473cd81348f378eb4743467,1620063352,127.12,0,448-14-5577,634,2625159,10
884caa976f8dbf875fb1cbaf7a443299,1602965256,81.26,0,584-99-5466,635,3482571,5
df75198c15c082401c11849771ec533e,1646434338,5.58,0,584-99-5466,635,2497242,1
acc235614098edd398f3d0a007d7d69d,1607350764,9.82,0,584-99-5466,635,3633232,9
3350817e2f6a5ee8ffdccc2920964afa,1592263475,7.21,0,584-99-5466,635,2175216,3
b3cac0dd343c4c426929b433266665f6,1636390712,64.35,0,584-99-5466,635,3607707,13
50ddf98361291050e700b2940e0d7386,1655870181,12.29,0,584-99-5466,635,98010,2
a76f56298f582f4a26c70d1f9a3f0219,1615655540,69.22,0,361-18-6519,636,3045,10
8ae17380c06f1ea53aea941f37b2ccd3,1613758237,13.4,0,361-18-6519,636,3045,10
670821c5607b3893e836b05ba9d6ee52,1627301956,62.85,0,361-18-6519,636,3327535,12
b729ac0393f5828fe818aa1f9924eec5,1616682080,58.73,0,361-18-6519,636,1853753,10
61dace7274b6afc7f55450ed740056ab,1598127549,37.58,0,361-18-6519,636,1030447,5
5101fe97600a8277e2a911c886187aba,1600875414,63.74,0,361-18-6519,636,1426630,5
51f98db0e302ba7ea9c95ba539d3e976,1652620306,18.04,0,361-18-6519,636,32901,1
39d9352762064a10fe9ffcfc60745c31,1648969127,42.93,0,361-18-6519,636,497368,1
68912c78e6076b9fbd28c623bdcdf2ae,1644556816,49.27,0,361-18-6519,636,9305,1
369c7112dbd99e14a0c5283bf61b7774,1630231308,1.76,0,213-78-5219,636,2958221,13
874c2605bfc3999a41c5c49e8f29465e,1587427575,12.06,0,213-78-5219,636,1366505,4
dd83a6c2f717960dd21c848f52392958,1667445679,25.36,0,213-78-5219,636,33886,6
6eb9cc00b3f44ebe7f2405106e5510d1,1663579631,38.87,0,361-18-6519,636,33886,6
a599f909668916ea942340e9ee7d9c9c,1597266414,25.76,0,361-18-6519,636,1089432,5
9cd088c805c2db9cc5ead89d77aef48b,1582822729,193.44,0,213-78-5219,636,2616917,3
1352042e8167cf6dba1fa2b8d5b960c6,1670384249,90.06,0,361-18-6519,636,556213,7
6b3015da3cbc15b1c1433f093e99b55f,1591992663,215.35,0,361-18-6519,636,393,4
e7c650530213bd5602444fda676a7d57,1579299046,50.03,0,361-18-6519,636,1719457,3
91a8fa6aa6347f6b6ad6977ed97b73e5,1658803122,117.6,0,361-18-6519,636,1193605,2
c5d8c65c82e658de98e00478554f3e4d,1623315745,69.23,0,361-18-6519,636,38706,12
3278588aef4b2ac47a21abd6be2f4d0e,1639915137,41.36,0,361-18-6519,636,189499,13
c3bceb0034cbeceade1a12ab211ccc23,1640416777,90.1,0,213-78-5219,636,3386901,13
7d91aafbca9437f963983bd34b69da20,1664370494,13.24,0,361-18-6519,636,374927,6
3d5fe779fa7f0532d440957cb1f87689,1621664336,117.25,0,361-18-6519,636,2603327,12
67026a8233d180f4dbd7e46377447b7d,1670668947,135.62,0,361-18-6519,636,1016210,7
ff7a30bb2d4319f827c7e0a83f8e56b7,1664708309,32.8,0,361-18-6519,636,2030529,6
7ca789f5114bc3974863fb60c229e01b,1625920449,23.49,0,361-18-6519,636,12301,12
6bdb36bdfce88ae1d71934327a5892c3,1671713048,41.25,0,213-78-5219,636,10813,7
b33a4de400279443b159ac3018d775e7,1608930792,204.83,0,213-78-5219,636,676268,10
b2ebcb0db0bd540a9c4dfb98de9093c2,1626893492,1.02,0,074-33-3780,637,129772,13
7e75785ec6935749d7aead6127666886,1622651783,4.45,0,479-36-9865,637,3754522,12
c4c47728216596434dd7a3fc95564873,1632530087,107.79,0,479-36-9865,637,3608370,13
e6a474cada796c8385cbda8e1c0096cd,1634919157,79.51,0,479-36-9865,637,1691545,13
2662fb3c844190336d128b0243e82c85,1626809310,88.86,0,713-77-3667,638,2753154,13
3cb2f0173d3894a26260b65de6708118,1630681733,89.64,0,713-77-3667,638,2753154,13
c664f2265b543aaef93cb83a295180b0,1670148531,27.12,0,713-77-3667,638,184236,7
31bb549466aa48c4b19db792fb71655b,1601998428,59.5,0,713-77-3667,638,239999,5
4d5680c13dc092465a7bf3f1e6f91324,1616787679,170.04,0,713-77-3667,638,948145,10
a7305fd7c99425d144b13d848f830dad,1622846010,2.28,0,713-77-3667,638,772560,12
f97ce88d70b8bbef9c5819b3e75c8b10,1589499731,50.54,0,831-58-9151,638,159100,4
ca7878854e25a2cbe0684d7716204bd5,1631678756,1.02,0,831-58-9151,638,3596348,13
555d9422693b7baaed54eec7cf70cff1,1658407430,95.06,0,713-77-3667,638,3377070,2
990963033d4e003c6932d6c7175bfd42,1672047575,12.44,0,831-58-9151,638,3720622,7
8af9dfaf0f589fc97c944ffa08913ee0,1588882410,17.17,0,713-77-3667,638,602127,3
859b5888ca1c9ece67f3a68738a14574,1639481530,55.05,0,831-58-9151,638,633761,13
0310b4e4d2ec7559c91dc2e5ff285ebc,1613222531,72.9,0,713-77-3667,638,122637,10
004086cde2bdb55720d3d033bea0fe08,1669375961,2.7,0,144-27-4508,639,864134,7
2ac4003a4db1572637563c2448d1859d,1670144342,4.68,0,144-27-4508,639,365534,7
1beb9d2567e2cf09f1510b361e9974fc,1669288269,97.42,0,144-27-4508,639,525816,7
e091b93fab682c880273e184a11b7b1d,1662014353,51.72,0,144-27-4508,639,1331331,6
224d93539335b1f73d9cee7d190bcfa4,1627074065,5.14,0,144-27-4508,639,990966,12
b24bcc6bd557222e9e00a60727fee179,1661409586,24.15,0,515-48-0251,640,1352704,2
67f39251cf1243e7ef4477042427e95e,1668499984,13.74,0,515-48-0251,640,904003,6
f946f9b921ea4d37ce1ddd1e6536beb5,1666920988,22.75,0,515-48-0251,640,3572161,6
aee3ea800dde4fae8dfcbb3495937b5c,1669599965,37.67,0,631-97-1733,642,769975,7
93037fab6b042458c07737a72a51401d,1655774260,7.75,0,631-97-1733,642,1676169,2
6118aa632e07e868b3e842f664d09985,1643659348,8.81,0,318-74-5909,642,1967560,1
dcc03766e091dedd2df99181521cc120,1587683551,108.63,0,631-97-1733,642,1432074,3
e268f57574991149f02bfe466915a93f,1661571989,86.89,0,318-74-5909,642,3795444,6
c342f489a1ee6cc1fead113672ae9356,1606087766,42.33,0,318-74-5909,642,1603504,5
f66845d07619d3bd0b409059707d87d9,1655217759,97.36,0,631-97-1733,642,842249,2
119141a1216146efac1354a523e43e5e,1583018572,28.86,0,631-97-1733,642,3767395,3
27b6f4689049d53d097d99ae5d20db29,1583767080,89.82,0,318-74-5909,642,1966745,3
efa0ee9426765c20765f19b8312f0c7d,1660466889,38.21,0,793-92-6844,643,3459036,6
4670ae72127af379ebaa17710802be90,1585003898,59.95,0,793-92-6844,643,484545,3
3a0668510500ccd7c010704ccee392fc,1658318584,2.83,0,793-92-6844,643,1083442,2
d30260ccf80f1250c0ef43086bc5207b,1604078560,7.92,0,793-92-6844,643,3577369,5
a59d8f963e87f7a5f719666a9f46ea49,1595870608,86.61,0,793-92-6844,643,3577369,5
94681feaac31a93556e6938ccc70b1f7,1659252078,32.01,0,793-92-6844,643,2626627,6
8047825fd7018910aa73762a33f7eb40,1606837568,66.09,0,841-47-4714,645,2499685,5
379c5877c698613bed64e8e37ae3160b,1670555863,167.56,0,841-47-4714,645,386218,6
2321267f79c2a47e56490d1e98a5ce06,1668152471,30.39,0,841-47-4714,645,1701109,6
c9cb98bc08a9d726df21e7b5fa0cdfec,1653206735,9.83,0,841-47-4714,645,2257423,1
de8b92852438b483087c81b6248e1cf2,1598022867,49.35,0,841-47-4714,645,1657450,4
993d96c43dea0aa811f29ac4e5abd1a6,1654936485,22.13,0,841-47-4714,645,1460845,1
3d95f38ffd01b96b701628603abf9110,1595619098,48.45,0,841-47-4714,645,647535,4
a5b75a15763ecbb13a5e210018950247,1666924963,4.42,0,841-47-4714,645,234261,6
4c913703cb2284577a9e6b4eb532ca7f,1655523260,2.15,0,841-47-4714,645,589365,1
52b8a1088ccee6568c32a75f685b2bee,1581789681,3.41,0,227-13-8562,646,1034856,3
e85e23fdf8384ed538c3ea045a6a288f,1586203019,85.51,0,227-13-8562,646,675543,3
a1a9b796bbdfa554b433e67ba37b4dbf,1627162925,4.92,0,268-57-7824,646,2036447,13
ba9e978f9a0ddb5d7ea13809ebac5011,1639588172,55.7,0,268-57-7824,646,179077,1
6dc2eca8a584e029cea0263bf55166ba,1643895000,2.43,0,268-57-7824,646,317063,1
014ddbb51c8b0cbbd46bd57b9dfb3b00,1605369187,13.19,0,268-57-7824,646,2140955,5
2261eb84c025d208a90b7e2114733786,1662273051,104.04,0,227-13-8562,646,3245730,6
26f81dc311834aef2de15d49795cd9e7,1627495921,4.9,0,268-57-7824,646,317181,13
a5835f46e82d5b564e87712984e99e9f,1584285628,82.72,0,268-57-7824,646,1944992,3
0afff903dcd5e8b127ec4b532459f2a4,1583586934,71.04,0,731-12-9451,647,64033,3
a3c54337d766d91d6a0bffb2189604c0,1664267768,1.17,0,731-12-9451,647,3212216,2
74dfe4efd162e2b24bf4178509dd63a3,1643192298,65.17,0,731-12-9451,647,1152134,13
1829659cdcc38e31f3acb2a06efaa665,1614354544,55.55,0,731-12-9451,647,929775,9
fe06a06e508708d8bbf882b458e2c997,1640486786,58.87,0,731-12-9451,647,3030798,13
550cdb4cde3c585a8ab83ffe7197bde0,1586883790,91.85,0,731-12-9451,647,2142422,3
7ef0f631a8c2b4ba3d46e255e25b1b19,1589648745,50.16,0,731-12-9451,647,2544929,3
995f775a4fa285bd764625d36e59d69d,1628246653,6.18,0,731-12-9451,647,1788097,12
cc90eae75fbce8d63e3e30574bf6fb95,1602367857,47.75,0,731-12-9451,647,974015,5
a7d01432cb4d03cdc28506635da6875b,1638012496,24.24,0,731-12-9451,647,225726,13
de37bccb0ed12487423cebd179fd4349,1622886730,11.86,0,731-12-9451,647,1712056,10
29be7449a9b6ba1c61dec73cfe054027,1601049851,103.69,0,195-94-1044,648,3717403,5
bd5e2635cb0dad2154790bda59cbad5a,1607007034,4.68,0,195-94-1044,648,163882,5
f2317d08da147ab177c10d84ce38c792,1598025309,457.96,0,195-94-1044,648,2074996,5
216659958189f9a5429863d27aed283f,1606156080,95.52,0,195-94-1044,648,2074996,5
543b9e4b01bce913b50f4ca9fbd9672e,1634751745,84.87,0,195-94-1044,648,820241,13
370eddf0f37f12176dea23e936de3717,1636230049,9.21,0,195-94-1044,648,3495425,13
cfb2436782880112fdc95d8136539cd9,1666412534,51.05,0,844-82-3319,649,457393,6
1c053390dbfa5113a4bd0cfab396ffab,1619009273,7.27,0,844-82-3319,649,558634,10
64e8bad731e87583edd29470d9871798,1608919642,291.28,0,488-14-3974,650,2335283,9
b4ce5e6b21742bfef50e752820a7d211,1650068893,48.57,0,488-14-3974,650,1405561,2
d65f226c718a49cca6ddf51ceed38fbe,1583527330,9.96,0,488-14-3974,650,425839,3
f6f100c490d86a9847a472770310cdbc,1591465331,55.99,0,488-14-3974,650,488662,3
9bb470cc530b6f0b3ee780cfd5937518,1590262294,41.26,0,488-14-3974,650,304454,3
9ce0cc1cf2b5ee0b5f44914c50af5423,1652629994,68.18,0,488-14-3974,650,1686832,2
b2223a0a46ee61b0eb8ac4b580564791,1648927557,4.23,0,488-14-3974,650,1023556,2
3da2cfdc433e52fb311b612309834a98,1634106064,96.32,0,385-88-6812,651,38768,13
b7d350e805caceacd793c61830ce5730,1643175460,19.47,0,385-88-6812,651,2201781,13
6d02bca6425e3c2ab82cd0c8fb19a1cc,1594996332,95.77,0,385-88-6812,651,2783103,5
245cb63bad40718ccc6031cc5496c9a5,1622007542,25.56,0,385-88-6812,651,1604705,12
fa93446f50b70e2867a03a9420baa8dc,1625632823,66.08,0,385-88-6812,651,1604705,12
ff31c1fc0cdeab49794dce115ed884d2,1647081786,189.6,0,385-88-6812,651,713,1
630424ebf1782e6ac1dd7f98eaf910fd,1606252542,82.79,0,385-88-6812,651,1029684,9
842ae2c60c7f54a2d3177b5a8532b086,1656828585,6.48,0,385-88-6812,651,556419,2
f0cb682d3601b17d309c62256da78cb8,1640088359,1.07,0,385-88-6812,651,2500862,13
857045918d9eb2187fe863269b423716,1670651209,215.05,0,385-88-6812,651,9449,7
c9db3539d5499a7a75624e307296be31,1591970873,194.56,0,385-88-6812,651,10448,4
54164c0719cad14fa84e906faef37768,1671964052,44.77,0,385-88-6812,651,39673,7
a70f3eda89be98d18d0609a8f830ca8b,1624796198,35.32,0,385-88-6812,651,376413,12
d01eb67bd1dc39735c6f6e7c84599056,1589492587,4.14,0,545-74-0318,652,1050903,4
5dadc8918a9fd72e16a6234bb8d01ca6,1615388103,63.89,0,545-74-0318,652,1556727,10
076db3fb62040bd0b5bfa503a09bd4ab,1614278112,8.81,0,063-90-7833,652,3384670,10
67129cab19acabe35fa12e43092cf8c5,1644820335,45.48,0,545-74-0318,652,1344573,1
e29611092959efc6287fba5aa4b6e1a4,1621420633,3.13,0,545-74-0318,652,124580,12
8f8461457289fc27e31c611040dbe1c4,1616007200,82.67,0,063-90-7833,652,1667653,10
a27e2cfdb0fe5106cf99dfe45750d7a6,1671626741,28.62,0,545-74-0318,652,135972,7
402940a424caeb49bdbe6f147b965be1,1599228035,2.61,0,063-90-7833,652,2602737,5
12b3b24352326a27e130c2f465372390,1655497368,57.97,0,063-90-7833,652,1142298,2
eb89344890d4b1d74b481de1dd9ca19d,1583448779,13.87,0,063-90-7833,652,939551,3
00f8aeb0c0d517a132b7489ddcdfd520,1651336012,101.38,0,063-90-7833,652,3019389,2
c6b9b00fdf65a6e5bba85cc7d2a71e71,1663840518,23.27,0,545-74-0318,652,711393,6
fe362e7bcfbb103c7019aae9a1daaf1f,1584213388,13.05,0,545-74-0318,652,3248891,4
d89f531ccb61a49b739c074e9c42c83a,1614709387,134.05,0,063-90-7833,652,1435831,10
fedd38ffb69f494ee40d7cd532cde34e,1667213686,123.02,0,063-90-7833,652,1426891,7
cb296eec1733e05029d2c432698688a1,1621537559,70.38,0,597-47-0594,653,2071047,12
3102afe151005040352c34d7ea68cf7e,1660025896,8.43,0,597-47-0594,653,2185064,6
90974cdac03db6af1cf21f55891c4e84,1607794342,98.67,0,597-47-0594,653,3106225,9
11ad5434bf7b19f9285dc4921505d2af,1631400423,6.58,0,597-47-0594,653,3035100,13
4765bdab1500fea37556fe3dea520d46,1586914856,102.44,0,597-47-0594,653,1394864,3
556f90920c2c73f775d0e05f379ab298,1628897810,9.29,0,597-47-0594,653,2710208,13
e993e84de322580938a460e9526a546a,1621092845,70.63,0,597-47-0594,653,2788883,12
35beeffef89c7d6d5ede78827b82809d,1595355587,32.92,0,423-71-0574,654,3235993,5
a31f89b10a510f76eefcbe4053accadb,1654975988,7.46,0,423-71-0574,654,1746284,2
f441dba81743c0a435cd7837e22b7c81,1602882045,61.84,0,423-71-0574,654,2705057,5
b6959a534cd04f905e183925a4117940,1591312492,98.73,0,423-71-0574,654,2094394,3
1db2baae6b0907a655875d11c948947e,1588429041,70.75,0,164-96-9139,655,63358,3
ccee69d57d8df8f5a7eb1ec9948310e3,1639874814,39.12,0,694-43-0330,655,303394,1
5e743de99cef79aec6a62513724c7b16,1625822593,11.01,0,689-78-5839,655,2516502,12
5e36ad5a096a2b280bf801ef4e1c5348,1608994887,3.51,0,164-96-9139,655,2577000,9
21d1a52e0790c2455ed9e3e3efd98f66,1614644022,5,0,513-43-2436,655,2707396,10
da8c73ca31beda677c47c0414dbac788,1645712012,50.55,0,164-96-9139,655,1202253,1
28a936950a356a4dbdf2c455c281b9d9,1581551276,4.19,0,694-43-0330,655,549671,3
fee5f0c860149a7ab2763793f14344d7,1665210022,69.27,0,164-96-9139,655,2331854,6
e7803c6b4b46b4e075e29d36699b14d5,1614810128,39.86,0,513-43-2436,655,2240178,10
8788c7fae70bf69749132a2ad9fb1963,1628508649,110.2,0,689-78-5839,655,2467569,12
37edb13c6262fc57575e3279cb410398,1622133991,4.23,0,694-43-0330,655,84829,12
746e632378f880ef0ccc92effeeb4034,1601655123,120.59,0,797-18-3300,656,1123263,5
d1a93c6abe390c99e8a2bcb04855058a,1634343015,7.74,0,797-18-3300,656,982952,13
f7f727bb32f60a0cd5f5fb7cd4babc0e,1671606227,15.56,0,797-18-3300,656,2410206,7
4d59a3be0384acdaa91aaa7df3256492,1628194831,60.61,0,797-18-3300,656,441790,13
02ff44a7b87e46e2acaa88d45d242a59,1639066912,94.96,0,851-24-0794,657,2637425,1
ec2658027beb645f8db1030b882a0a50,1647262665,66.49,0,069-78-6312,657,3129274,1
1c12998dcf6c5bd595287fbe76d3d0c5,1666952721,56.88,0,069-78-6312,657,1107781,6
2655e596f27e9533b737887a4b5bec63,1672053160,30.96,0,069-78-6312,657,1781544,7
02b46ead4519eb23ac874c16c1e31b0d,1611331915,43.9,0,069-78-6312,657,3250812,10
fc7bcf9c9314e3c8e001c8db865bbe9d,1590716228,61.85,0,851-24-0794,657,1288248,3
67280eb56820028ae590de093a2be640,1648954918,51.64,0,069-78-6312,657,3820974,1
c2b459545bed7a04969b9f6b53b46619,1633617414,54.53,0,851-24-0794,657,3288589,13
0c2e21717a3665baa31124d85433aefd,1657938117,72.2,0,069-78-6312,657,3062090,2
bb00bfd0bada79578237c9e90b405bcc,1661604981,1.81,0,851-24-0794,657,215276,6
1b95ff3bccc3fa8885087dae2d129891,1588172988,42.39,0,069-78-6312,657,2580638,4
70f5bf786651876c4d2111e37ce30739,1601917186,78.31,0,748-77-6944,658,1866704,5
8baa046c4248d562f5215a9525156cd8,1639841107,62.88,0,748-77-6944,658,1211823,1
2c4fe28fd8689ef99bb17c6df8054de3,1582490431,176.78,0,748-77-6944,658,2359343,3
ec75ba3f0e5d8c26472bc3cbd3376e68,1597768840,4.47,0,748-77-6944,658,827181,5
0e25d7d6c7bed86c3bc712d85493924b,1642465493,4.56,0,748-77-6944,658,1136210,1
89d97d9a3eca1fd9a860f43c6de07b01,1616271691,201.8,0,280-31-9416,659,716597,10
0a733352a6fe9fe1e53a02b2624984b9,1662889784,185.49,0,280-31-9416,659,778755,6
d9e99c808095cad36d54097f393369d1,1629171620,71.75,0,280-31-9416,659,3221934,12
f703da9d8ccb59bffd262b1de12449ff,1646877979,167.76,0,280-31-9416,659,3325365,1
c1c8b885e9933a71c51aacf1c53cf15b,1611678329,196.74,0,280-31-9416,659,2758245,10
31aa0ba9b31ae328d4e581c3b5cb9983,1587138770,52.89,0,434-92-8513,660,3346189,3
eccb5b9ea014bde2479263355bc30664,1652001291,6387.1,0,434-92-8513,660,1553025,1
fc07da87e394ddf62e71c00853eb6bc6,1635819498,28.73,0,434-92-8513,660,882613,13
d4d0b03e05ba3698e35c73d72b71bcfe,1609001236,62.14,0,434-92-8513,660,3655452,5
51d78b2d6a9a33786e8b7a81857f7e80,1638082572,4.65,0,434-92-8513,660,1299973,13
ac0a048537991eef35b2c08ebe68ff41,1609176310,68.86,0,434-92-8513,660,905475,5
2627d13d3e0dbbec574297c975e7ebc9,1633676297,41.94,0,434-92-8513,660,1198262,12
d65909ad68f0d80dfaa08aab1637e084,1599073358,141.55,0,434-92-8513,660,2687788,5
c0eb14c098a636b25aa3b451f3dbadfa,1583426175,68.76,0,434-92-8513,660,1946734,3
b61cce78332d179541f451a6ac09968a,1628533775,91,0,735-61-6226,661,576553,12
7763529d6a6a456d498d6966261561ae,1637290213,485.69,0,735-61-6226,661,1877360,13
82ccc9bdf653ded6ab693ebe849763f5,1590007022,99.15,0,735-61-6226,661,3758157,4
0b4d3f901a1e7eced5e019af7a749421,1603722065,106.75,0,735-61-6226,661,3057233,5
22ac524f21f0c5fc245905896f0ab366,1653825426,57.9,0,735-61-6226,661,1991820,2
a5fcfc19564afca8f95d2ac033915093,1653552677,71.71,0,735-61-6226,661,159486,2
74e8b17e10d3560553f38d2124954ccf,1646447411,117.05,0,735-61-6226,661,856269,1
84888787f90751d4eaf1210b9e34c897,1606434681,35.39,0,735-61-6226,661,3498671,9
493c4799b6e38f34375c143c58a301aa,1607990994,54.75,0,735-61-6226,661,1940545,10
662cedc62b8acb5c4007218bab0da0c9,1582575262,87.33,0,735-61-6226,661,116049,3
eabc5193f68cc50f0b71f3e1fb1712dc,1578662998,143.74,0,735-61-6226,661,384163,3
5763f273156c51e5efe91708e3983010,1618863253,29.56,0,735-61-6226,661,2266480,10
0e13277840ac996d44d2161647bf580e,1581879498,71.96,0,516-88-6930,662,1723783,3
19fc6183c7aa0480ae6d9f2e1524d072,1666324246,6.06,0,516-88-6930,662,2027626,6
6dfe827ee6d4afd08e3ae8af839130b6,1595599636,4.51,0,516-88-6930,662,3833948,3
d7f1ebf7fa56c91de6b2f8e903eaaf86,1613912855,78.5,0,516-88-6930,662,458106,9
f06a5de9575b9573aa1ebe610f8735a6,1648698096,5.15,0,516-88-6930,662,2025530,1
42e5822f2883a20245fafb12492f3086,1604254184,5.13,0,516-88-6930,662,1587212,5
ff516464ce59df778dd30aaed0a71bba,1617118014,116.7,0,516-88-6930,662,3662654,9
7bfd1cb22083cf5d563bf5e9222994ad,1612703765,69.82,0,516-88-6930,662,175328,5
4bb718555ffc8e9538ed402208981dca,1591886397,48.51,0,783-15-9321,663,1192061,4
553ee246c53d6f7805cdd22af3171cc4,1655001632,6.71,0,783-15-9321,663,2614019,2
83a89f52ce94e07189fb05f0d7ebb83f,1644119199,5.33,0,783-15-9321,663,108740,1
63abd7fa90d41fda162c5c323b990e7f,1659233734,95.47,0,783-15-9321,663,1601002,2
528c88a5207854dd3ea979af5304c7b5,1651315164,61.1,0,783-15-9321,663,3133592,1
07d0cedf749db86f10a0796898a4bc87,1600280967,90.86,0,783-15-9321,663,2047312,5
7f65cd6eda04a7123958c8e4a5746a08,1633060808,36.51,0,783-15-9321,663,1186534,13
d64dcc139e5d0568ecb39e5f655594d2,1655777376,23.11,0,783-15-9321,663,1930471,2
2f3f5418b7de7249a9cfa8a2f9445a05,1639197833,74.43,0,783-15-9321,663,2889086,13
bd310439ab71eb20c667ade0f6d17b32,1621063104,16.88,0,593-46-2066,664,1108248,12
74d2a1b2e7ef155ae87ec5c2f063c414,1660472888,462.08,0,671-24-5849,664,2444978,2
ed561e7165f03ee6165fb944fdf8fe05,1602336939,39.95,0,671-24-5849,664,3680560,5
9807caa0beae919f7ee42cc5adbc19cf,1655040354,60.95,0,671-24-5849,664,1015741,2
8d9408902f5d47b6e18b120c05264be1,1609535817,111.22,0,593-46-2066,664,1345395,10
7b4329740280bb89f406aa0fb5e7c389,1672362198,14.08,0,593-46-2066,664,2668570,7
ff7570b1a994777b586f45a185a305ed,1658304581,93.34,0,671-24-5849,664,1808080,2
dd5938413c7edacd3de3e60f3bafeea7,1594312619,30.17,0,593-46-2066,664,2875508,5
184fb288a12526c1feb2953a257511a1,1601319993,67.94,0,671-24-5849,664,3122911,5
2f996ab8fa4e917b6307ef5a0f7d29c4,1607110218,280.14,0,671-24-5849,664,121137,9
c6881eaf827ad8ad3b00e55c9c9d3608,1615681222,84.39,0,671-24-5849,664,3137844,10
c9429c303b238b597f9bef53b4241a49,1578152415,193.9,0,593-46-2066,664,3025542,3
4171735b0a2e75be17c49c9caf96b5b8,1630064021,108.31,0,593-46-2066,664,2763779,12
c1bfea451452ed5eb88d67fdaa47a42f,1623897790,3.76,0,671-24-5849,664,248875,12
353e8d82a04900f140f254b3b2905a23,1660217720,72.36,0,671-24-5849,664,1323415,2
